Date,Open,High,Low,Close,Volume,Adj Close
2004-08-25,110.33,111.27,109.90,111.10,38551400,99.35
2004-08-26,110.96,111.31,110.85,111.10,26629500,99.35
2004-08-27,111.20,111.63,111.05,111.45,24902900,99.66
2004-08-30,111.22,111.34,110.45,110.53,26726500,98.84
2004-08-31,110.66,111.16,110.10,111.11,44125300,99.36
2004-09-01,110.95,111.64,110.48,111.32,52778300,99.55
2004-09-02,111.24,112.70,111.24,112.58,42736600,100.67
2004-09-03,112.33,112.82,112.01,112.12,30480500,100.26
2004-09-07,112.54,113.13,112.32,112.86,37338800,100.92
2004-09-08,112.62,113.06,112.31,112.58,32963100,100.67
2004-09-09,112.57,112.88,112.03,112.48,34314800,100.58
2004-09-10,112.52,113.27,112.08,113.06,27900600,101.10
2004-09-13,113.31,113.74,113.01,113.43,44398100,101.43
2004-09-14,113.30,113.69,113.19,113.66,28048900,101.64
2004-09-15,113.30,113.36,112.68,112.80,38295000,100.87
2004-09-16,112.85,113.37,112.80,113.14,23911700,101.17
2004-09-17,112.95,113.36,112.69,113.15,33683000,101.60
2004-09-20,112.67,112.99,112.28,112.47,37149400,100.99
2004-09-21,112.75,113.47,112.54,112.96,40920800,101.43
2004-09-22,112.50,112.52,111.47,111.55,49042100,100.17
2004-09-23,111.60,111.70,110.95,110.95,44068700,99.63
2004-09-24,111.17,111.73,111.13,111.46,34981100,100.09
2004-09-27,111.10,111.20,110.58,110.75,39355100,99.45
2004-09-28,110.91,111.51,110.41,111.28,41662900,99.93
2004-09-29,111.21,111.85,111.00,111.84,33325700,100.43
2004-09-30,111.55,111.98,111.26,111.76,43536700,100.36
2004-10-01,112.26,113.65,112.21,113.65,62824300,102.05
2004-10-04,114.10,114.44,113.80,113.84,33082400,102.22
2004-10-05,113.85,114.16,113.54,113.90,36910600,102.28
2004-10-06,113.77,114.68,113.68,114.68,42297800,102.98
2004-10-07,114.38,114.40,113.36,113.45,39388800,101.87
2004-10-08,113.15,113.77,112.35,112.51,51872600,101.03
2004-10-11,112.78,113.02,112.64,112.97,20229100,101.44
2004-10-12,112.20,112.83,111.94,112.53,41754700,101.05
2004-10-13,113.00,113.07,111.32,111.54,54212600,100.16
2004-10-14,111.68,111.93,110.58,110.64,64082200,99.35
2004-10-15,111.02,111.74,110.57,111.26,63482200,99.91
2004-10-18,110.89,111.90,110.70,111.68,43535100,100.28
2004-10-19,112.02,112.23,110.59,110.74,55851900,99.44
2004-10-20,110.38,110.82,109.75,110.52,57118500,99.24
2004-10-21,110.79,111.32,110.21,111.24,53218300,99.89
2004-10-22,111.19,111.25,109.86,109.99,48752400,98.77
2004-10-25,109.75,110.12,109.35,109.86,43990900,98.65
2004-10-26,110.13,111.60,109.88,111.54,54337400,100.16
2004-10-27,111.38,113.10,111.12,112.88,73896000,101.36
2004-10-28,112.78,113.56,112.49,113.22,54413300,101.67
2004-10-29,113.12,113.64,112.90,113.20,48820200,101.65
2004-11-01,113.56,113.84,113.20,113.51,36720900,101.93
2004-11-02,113.67,114.57,113.22,113.55,56210000,101.96
2004-11-03,115.03,115.36,114.24,114.98,76960200,103.25
2004-11-04,114.78,116.67,114.68,116.55,55350300,104.66
2004-11-05,117.05,117.64,116.49,117.28,63287200,105.31
2004-11-08,116.98,117.23,116.72,117.11,33863800,105.16
2004-11-09,117.08,117.50,116.76,116.88,44658100,104.95
2004-11-10,117.06,117.55,116.76,116.97,45265400,105.03
2004-11-11,117.18,118.12,117.10,117.86,37863200,105.83
2004-11-12,117.97,119.00,117.68,118.79,55583700,106.67
2004-11-15,118.50,118.77,118.23,118.73,35297900,106.93
2004-11-16,118.36,118.41,117.73,117.88,40028700,106.17
2004-11-17,118.37,119.14,118.07,118.58,54494000,106.80
2004-11-18,118.53,118.80,118.23,118.74,31854300,106.94
2004-11-19,118.70,118.72,117.14,117.42,54276500,105.75
2004-11-22,117.17,118.12,117.03,117.98,37560200,106.26
2004-11-23,117.93,118.26,117.37,118.16,41968800,106.42
2004-11-24,118.27,118.59,118.05,118.44,29724800,106.67
2004-11-26,118.51,118.98,118.30,118.35,15487700,106.59
2004-11-29,118.79,119.01,117.48,117.81,61460800,106.10
2004-11-30,118.00,118.24,117.64,117.89,53685200,106.17
2004-12-01,118.16,119.50,118.10,119.23,49898300,107.38
2004-12-02,119.10,119.87,119.01,119.33,60163500,107.47
2004-12-03,119.31,120.14,119.09,119.25,49067900,107.40
2004-12-06,119.21,119.64,118.84,119.21,33030500,107.36
2004-12-07,119.49,119.62,118.04,118.10,52047200,106.36
2004-12-08,118.21,118.82,118.01,118.79,43895100,106.99
2004-12-09,118.14,119.46,117.73,119.21,60922800,107.36
2004-12-10,118.92,119.56,118.85,119.33,47828600,107.47
2004-12-13,119.76,120.40,119.35,120.37,38541000,108.41
2004-12-14,120.18,120.96,120.18,120.79,41500700,108.79
2004-12-15,120.70,121.11,120.31,120.88,46699200,108.87
2004-12-16,120.72,121.24,120.04,120.81,51641800,108.80
2004-12-17,119.46,119.97,119.16,119.44,70761900,108.08
2004-12-20,119.75,120.29,119.17,119.47,47187400,108.11
2004-12-21,119.60,120.48,119.46,120.39,33094200,108.94
2004-12-22,120.38,121.08,120.30,120.68,31500700,109.20
2004-12-23,120.87,121.28,120.66,120.77,25646100,109.28
2004-12-27,121.20,121.36,120.39,120.52,29944100,109.06
2004-12-28,120.64,121.33,120.60,121.18,23422900,109.65
2004-12-29,121.08,121.40,120.95,121.36,22650600,109.82
2004-12-30,121.40,121.57,121.04,121.13,21076900,109.61
2004-12-31,121.30,121.66,120.80,120.87,28648800,109.37
2005-01-03,121.56,121.76,119.90,120.30,55748000,108.86
2005-01-04,120.46,120.54,118.44,118.83,69167600,107.53
2005-01-05,118.74,119.25,118.00,118.01,65667300,106.78
2005-01-06,118.44,119.15,118.26,118.61,47814700,107.33
2005-01-07,118.97,119.23,118.13,118.44,55847700,107.17
2005-01-10,118.34,119.46,118.34,119.00,56563300,107.68
2005-01-11,118.64,118.74,117.99,118.18,63099700,106.94
2005-01-12,118.40,118.84,117.52,118.57,72720500,107.29
2005-01-13,118.64,118.73,117.50,117.62,55537500,106.43
2005-01-14,117.97,118.53,117.76,118.24,42032500,106.99
2005-01-18,118.05,119.62,117.95,119.47,57391700,108.11
2005-01-19,119.43,119.52,118.21,118.22,54378900,106.97
2005-01-20,117.89,118.20,117.29,117.50,72049300,106.32
2005-01-21,117.79,118.00,116.65,116.78,63160400,105.67
2005-01-24,117.09,117.34,116.37,116.55,58441900,105.46
2005-01-25,116.91,117.47,116.72,116.88,68245000,105.76
2005-01-26,117.32,117.60,117.04,117.23,57195100,106.08
2005-01-27,117.19,117.75,116.98,117.43,55878800,106.26
2005-01-28,117.49,117.55,116.61,117.43,60738900,106.26
2005-01-31,117.95,118.25,117.71,118.16,52532700,106.92
2005-02-01,118.25,119.08,118.10,118.91,49841200,107.60
2005-02-02,119.06,119.59,118.90,119.27,52468900,107.93
2005-02-03,119.06,119.16,118.57,118.96,48837100,107.64
2005-02-04,119.00,120.43,118.98,120.23,50024600,108.79
2005-02-07,120.25,120.52,119.96,120.07,45412000,108.65
2005-02-08,120.17,120.65,120.07,120.21,39263500,108.78
2005-02-09,120.42,120.49,119.25,119.31,55279400,107.96
2005-02-10,119.66,120.02,119.26,119.74,45858600,108.35
2005-02-11,119.70,121.04,119.46,120.77,53133000,109.28
2005-02-14,120.69,120.86,120.48,120.68,32432100,109.20
2005-02-15,120.80,121.43,120.68,121.13,43852700,109.61
2005-02-16,120.93,121.46,120.67,121.21,55523000,109.68
2005-02-17,121.23,121.33,120.22,120.23,58124000,108.79
2005-02-18,120.24,120.48,119.90,120.39,47723300,108.94
2005-02-22,119.90,120.47,118.58,118.60,80697600,107.32
2005-02-23,118.93,119.57,118.62,119.45,68292600,108.09
2005-02-24,119.24,120.32,118.98,120.24,68563600,108.80
2005-02-25,120.27,121.67,120.18,121.43,60899900,109.88
2005-02-28,121.15,121.30,120.04,120.63,69381300,109.16
2005-03-01,120.82,121.52,120.78,121.23,47294400,109.70
2005-03-02,120.76,121.93,120.65,121.17,64226500,109.64
2005-03-03,121.66,121.90,120.70,121.22,61230800,109.69
2005-03-04,122.05,122.83,121.79,122.73,56168500,111.06
2005-03-07,122.66,123.25,122.40,122.79,43442400,111.11
2005-03-08,122.67,123.00,122.11,122.33,44362000,110.69
2005-03-09,121.97,122.29,120.96,120.97,73263600,109.46
2005-03-10,121.20,121.50,120.40,121.24,65149000,109.71
2005-03-11,121.31,121.72,120.16,120.39,57976500,108.94
2005-03-14,120.61,121.16,120.28,121.14,36336400,109.62
2005-03-15,121.42,121.46,120.08,120.14,62438500,108.71
2005-03-16,119.70,120.16,118.90,119.12,74874200,107.79
2005-03-17,119.31,119.74,118.98,119.36,62584200,108.01
2005-03-18,119.11,119.53,118.15,118.54,60232000,107.69
2005-03-21,118.71,118.78,117.76,118.10,61244300,107.29
2005-03-22,118.37,118.93,116.90,116.90,92472400,106.20
2005-03-23,116.95,117.72,116.75,117.00,70817300,106.29
2005-03-24,117.46,117.99,117.06,117.14,51932500,106.41
2005-03-28,117.42,117.94,117.31,117.31,46765500,106.57
2005-03-29,117.14,117.90,116.25,116.53,71160300,105.86
2005-03-30,116.78,118.20,116.77,118.18,62002100,107.36
2005-03-31,118.19,118.46,117.87,117.96,64575400,107.16
2005-04-01,118.63,118.99,116.91,117.43,95255300,106.68
2005-04-04,117.36,117.86,116.74,117.63,71581200,106.86
2005-04-05,117.78,118.38,117.67,118.19,46853900,107.37
2005-04-06,118.45,118.95,118.18,118.60,53268200,107.74
2005-04-07,118.41,119.26,118.32,119.24,46734600,108.32
2005-04-08,119.17,119.21,118.00,118.00,63772900,107.20
2005-04-11,118.29,118.42,117.83,118.09,44945000,107.28
2005-04-12,117.89,119.06,117.07,118.70,86144800,107.83
2005-04-13,118.56,118.80,117.13,117.30,65949000,106.56
2005-04-14,117.40,117.50,115.77,115.77,96119800,105.17
2005-04-15,115.74,116.20,114.10,114.15,128677300,103.70
2005-04-18,114.12,114.96,113.96,114.50,100035200,104.02
2005-04-19,115.10,115.53,114.83,115.41,64930100,104.84
2005-04-20,115.38,115.63,113.55,113.80,107735900,103.38
2005-04-21,114.79,116.21,114.38,116.01,86952200,105.39
2005-04-22,115.74,116.50,114.27,115.57,88845800,104.99
2005-04-25,115.86,116.50,115.72,116.33,52284100,105.68
2005-04-26,115.96,116.77,115.15,115.20,72626000,104.65
2005-04-27,114.86,116.07,114.44,115.65,84131900,105.06
2005-04-28,115.27,115.68,114.20,114.20,72481500,103.74
2005-04-29,115.07,115.87,113.97,115.75,103993800,105.15
2005-05-02,116.07,116.41,115.52,116.40,56026400,105.74
2005-05-03,116.07,116.85,115.69,116.60,86000300,105.92
2005-05-04,116.65,117.75,116.28,117.50,81055700,106.74
2005-05-05,117.67,118.00,116.74,117.46,96906700,106.70
2005-05-06,117.93,117.99,117.06,117.09,67415400,106.37
2005-05-09,117.21,118.08,117.05,117.82,43750500,107.03
2005-05-10,117.36,117.50,116.39,116.60,74613500,105.92
2005-05-11,116.93,117.40,115.85,117.24,91647400,106.50
2005-05-12,117.32,117.59,115.95,115.95,95086800,105.33
2005-05-13,116.30,116.62,114.80,115.72,85267000,105.12
2005-05-16,115.70,116.84,115.66,116.80,49207000,106.11
2005-05-17,116.41,117.70,116.16,117.58,61071800,106.81
2005-05-18,118.09,119.08,118.01,118.79,77944900,107.91
2005-05-19,119.02,119.41,118.70,119.29,61768100,108.37
2005-05-20,119.34,119.39,118.74,119.12,46345500,108.21
2005-05-23,119.21,120.04,119.19,119.78,51047900,108.81
2005-05-24,119.44,119.83,119.20,119.50,50654100,108.56
2005-05-25,119.35,119.87,118.83,119.41,47608800,108.48
2005-05-26,119.79,120.21,119.62,120.05,43256200,109.06
2005-05-27,120.06,120.25,119.80,120.25,24596100,109.24
2005-05-31,120.08,120.17,119.40,119.48,43377200,108.54
2005-06-01,119.52,120.92,119.45,120.50,69611000,109.47
2005-06-02,120.23,120.84,120.10,120.76,39704500,109.70
2005-06-03,120.55,120.89,119.73,120.15,60999400,109.15
2005-06-06,119.95,120.20,119.55,120.04,36046400,109.05
2005-06-07,120.39,121.25,120.01,120.13,66501300,109.13
2005-06-08,120.43,120.59,119.67,119.91,46881200,108.93
2005-06-09,119.74,120.58,119.44,120.48,56653300,109.45
2005-06-10,120.56,120.65,119.60,120.20,36465300,109.19
2005-06-13,119.94,121.08,119.81,120.58,49383200,109.54
2005-06-14,120.45,121.20,120.38,120.86,33857100,109.79
2005-06-15,121.16,121.24,120.23,121.09,53195600,110.00
2005-06-16,121.06,121.64,120.92,121.40,46564500,110.28
2005-06-17,121.54,121.90,121.22,121.36,51529400,110.69
2005-06-20,121.08,121.84,120.94,121.40,41019400,110.73
2005-06-21,121.50,121.65,121.03,121.47,39879800,110.79
2005-06-22,121.68,121.94,121.07,121.57,46310100,110.88
2005-06-23,121.32,121.60,119.83,119.86,62185600,109.32
2005-06-24,119.88,120.01,118.84,118.98,58572500,108.52
2005-06-27,118.97,119.41,118.75,119.15,48183800,108.68
2005-06-28,119.40,120.24,119.37,120.15,41174200,109.59
2005-06-29,120.37,120.40,119.76,119.83,42316500,109.30
2005-06-30,120.22,120.32,118.95,119.18,62288800,108.70
2005-07-01,119.45,119.80,119.21,119.53,49737500,109.02
2005-07-05,119.25,120.65,119.19,120.49,51549000,109.90
2005-07-06,120.39,120.65,119.41,119.48,52363600,108.98
2005-07-07,118.29,119.95,118.26,119.95,103268800,109.41
2005-07-08,119.97,121.32,119.72,121.32,64491200,110.66
2005-07-11,121.33,122.10,121.31,121.94,49688300,111.22
2005-07-12,121.99,122.63,121.64,122.26,51871100,111.51
2005-07-13,122.27,122.52,121.99,122.43,41182300,111.67
2005-07-14,122.98,123.44,122.49,122.91,63638800,112.11
2005-07-15,122.79,123.04,122.36,122.84,56075900,112.04
2005-07-18,122.50,122.63,122.05,122.35,56598400,111.60
2005-07-19,122.71,123.11,122.41,123.02,59165700,112.21
2005-07-20,122.59,123.73,122.30,123.44,69477000,112.59
2005-07-21,123.55,123.61,122.47,122.72,101110900,111.93
2005-07-22,122.88,123.56,122.63,123.54,52607100,112.68
2005-07-25,123.41,123.95,122.85,123.19,57301600,112.36
2005-07-26,123.23,123.53,122.95,123.34,42758800,112.50
2005-07-27,123.50,123.89,123.05,123.79,43181600,112.91
2005-07-28,123.96,124.64,123.64,124.57,47880700,113.62
2005-07-29,124.41,124.63,123.50,123.74,62358100,112.86
2005-08-01,123.83,124.04,123.45,123.65,40418200,112.78
2005-08-02,123.87,124.60,123.74,124.39,45147400,113.46
2005-08-03,124.25,124.74,124.12,124.72,36837200,113.76
2005-08-04,124.23,124.31,123.57,123.72,50855600,112.85
2005-08-05,123.45,123.98,122.67,122.88,53595500,112.08
2005-08-08,123.15,123.41,122.38,122.65,47616000,111.87
2005-08-09,123.06,123.59,122.87,123.39,47170000,112.54
2005-08-10,123.82,124.50,122.82,123.33,72863700,112.49
2005-08-11,123.27,124.03,123.01,123.82,58570200,112.94
2005-08-12,123.57,123.69,122.75,123.06,54776900,112.24
2005-08-15,123.22,123.87,122.83,123.82,36208500,112.94
2005-08-16,123.44,123.52,122.09,122.21,71942100,111.47
2005-08-17,122.19,122.87,122.03,122.20,62275100,111.46
2005-08-18,122.05,122.56,121.84,122.19,53388600,111.45
2005-08-19,122.63,122.82,122.20,122.47,39842100,111.71
2005-08-22,122.58,123.23,121.88,122.47,69912000,111.71
2005-08-23,122.50,122.61,121.15,122.24,55168600,111.50
2005-08-24,121.94,122.73,121.09,121.15,79104600,110.50
2005-08-25,121.35,121.67,121.21,121.59,35631100,110.90
2005-08-26,121.48,121.49,120.68,120.76,61956800,110.15
2005-08-29,120.41,121.78,120.38,121.69,56179200,110.99
2005-08-30,121.25,121.30,120.39,121.05,74160200,110.41
2005-08-31,121.19,122.66,120.74,122.58,102945200,111.81
2005-09-01,122.52,123.15,121.14,122.49,74578700,111.72
2005-09-02,122.85,122.88,122.04,122.27,47653400,111.52
2005-09-06,122.66,123.80,122.65,123.70,57251300,112.83
2005-09-07,123.63,124.13,123.46,123.91,41749700,113.02
2005-09-08,123.66,124.00,123.31,123.50,39068700,112.64
2005-09-09,123.83,124.74,123.80,124.60,43093900,113.65
2005-09-12,124.45,124.67,124.27,124.35,33017600,113.42
2005-09-13,124.13,124.42,123.52,123.66,58427500,112.79
2005-09-14,123.74,123.92,123.02,123.21,57694600,112.38
2005-09-15,123.59,123.65,122.90,123.15,73156900,112.33
2005-09-16,123.30,123.74,122.87,123.50,75424100,113.12
2005-09-19,123.47,123.55,122.64,123.09,53355300,112.75
2005-09-20,123.20,123.61,121.87,122.05,84480300,111.80
2005-09-21,121.79,121.87,120.78,120.91,94469100,110.75
2005-09-22,120.95,121.66,120.44,121.34,84597200,111.15
2005-09-23,121.24,121.89,120.90,121.44,59368100,111.24
2005-09-26,122.02,122.24,121.08,121.58,70415400,111.37
2005-09-27,121.52,121.99,121.02,121.55,66150800,111.34
2005-09-28,121.93,122.12,121.20,121.67,58620500,111.45
2005-09-29,121.55,122.86,121.08,122.66,66607700,112.35
2005-09-30,122.62,123.04,121.74,123.04,47824200,112.70
2005-10-03,122.96,123.34,122.45,122.60,50994800,112.30
2005-10-04,122.79,123.03,121.16,121.22,60776300,111.04
2005-10-05,121.25,121.31,119.57,119.63,106052100,109.58
2005-10-06,119.78,120.26,118.17,119.20,140941800,109.19
2005-10-07,119.70,120.05,119.13,119.61,75661400,109.56
2005-10-10,119.68,119.71,118.30,118.60,52677000,108.64
2005-10-11,118.99,119.39,118.32,118.43,75629800,108.48
2005-10-12,118.39,119.13,117.41,117.50,100510400,107.63
2005-10-13,117.46,118.08,116.88,117.43,99052900,107.56
2005-10-14,118.12,118.81,117.56,118.67,88651000,108.70
2005-10-17,118.80,119.27,118.45,119.11,68109300,109.10
2005-10-18,118.94,118.96,117.80,117.82,74996900,107.92
2005-10-19,117.50,119.80,117.12,119.78,116563800,109.72
2005-10-20,119.49,119.81,117.30,117.67,131966700,107.78
2005-10-21,118.29,118.78,117.51,118.13,96579500,108.21
2005-10-24,118.44,120.09,118.41,119.96,71308400,109.88
2005-10-25,119.72,120.24,118.94,119.72,76594500,109.66
2005-10-26,119.51,120.54,119.19,119.37,80855800,109.34
2005-10-27,119.20,119.37,117.93,118.10,66623100,108.18
2005-10-28,118.43,119.95,118.10,119.80,72322000,109.73
2005-10-31,120.29,121.30,120.13,120.13,77698900,110.04
2005-11-01,120.58,120.90,120.22,120.49,66365100,110.37
2005-11-02,120.17,121.75,120.13,121.75,74012300,111.52
2005-11-03,122.15,122.66,121.75,122.27,84897600,112.00
2005-11-04,122.40,122.46,121.55,122.11,59156000,111.85
2005-11-07,122.37,122.62,121.85,122.23,46765400,111.96
2005-11-08,121.93,122.42,121.79,122.23,42152800,111.96
2005-11-09,122.08,122.95,121.86,122.39,57666800,112.11
2005-11-10,122.34,123.52,121.75,123.34,79048100,112.98
2005-11-11,123.35,123.84,122.43,123.76,34867000,113.36
2005-11-14,123.79,124.02,123.38,123.69,45092200,113.30
2005-11-15,123.55,124.09,122.86,123.24,69592500,112.89
2005-11-16,123.37,123.55,122.98,123.49,51133000,113.11
2005-11-17,123.68,124.65,123.14,124.64,55717500,114.17
2005-11-18,125.06,125.28,124.33,125.13,72437200,114.62
2005-11-21,125.15,125.91,124.98,125.76,50021200,115.19
2005-11-22,125.56,126.52,125.42,126.30,66438800,115.69
2005-11-23,126.25,127.41,126.21,127.03,50854700,116.36
2005-11-25,126.98,127.22,126.81,127.13,15270000,116.45
2005-11-28,127.25,127.27,126.04,126.23,54498500,115.62
2005-11-29,126.65,126.98,126.09,126.09,51738900,115.50
2005-11-30,126.16,126.52,125.29,125.41,56007200,114.87
2005-12-01,126.02,127.03,125.98,126.69,65468200,116.05
2005-12-02,126.77,127.08,126.50,126.85,46699400,116.19
2005-12-05,126.70,126.73,126.18,126.58,59273400,115.95
2005-12-06,127.05,127.74,126.63,126.82,57935200,116.17
2005-12-07,126.77,126.87,125.68,126.08,66816500,115.49
2005-12-08,126.22,126.82,125.48,126.00,62608600,115.41
2005-12-09,126.16,126.78,125.82,126.33,50744500,115.72
2005-12-12,126.71,126.86,125.96,126.45,48389900,115.83
2005-12-13,126.42,127.70,126.29,127.31,88630900,116.61
2005-12-14,127.19,128.09,127.14,127.81,64375000,117.07
2005-12-15,127.84,128.00,127.18,127.44,55900300,116.73
2005-12-16,127.28,127.36,126.36,126.36,46238300,116.36
2005-12-19,126.73,126.87,125.69,125.71,48733000,115.76
2005-12-20,125.86,126.59,125.48,125.83,46603200,115.87
2005-12-21,126.22,126.76,125.80,126.03,51806900,116.05
2005-12-22,126.31,126.69,126.08,126.69,32247900,116.66
2005-12-23,126.78,126.86,126.42,126.76,27977300,116.73
2005-12-27,126.96,127.05,125.38,125.47,44499500,115.54
2005-12-28,125.74,125.99,125.50,125.75,30764300,115.80
2005-12-29,125.72,125.96,125.06,125.19,32788900,115.28
2005-12-30,124.80,125.06,124.36,124.51,44645600,114.65
2006-01-03,125.19,127.00,124.39,126.70,73256700,116.67
2006-01-04,126.86,127.49,126.70,127.30,51899600,117.22
2006-01-05,127.15,127.59,126.88,127.38,47307500,117.30
2006-01-06,128.02,128.58,127.36,128.44,62885900,118.27
2006-01-09,128.42,129.06,128.38,128.77,43527400,118.58
2006-01-10,128.39,128.98,128.26,128.90,44960800,118.70
2006-01-11,129.02,129.44,128.73,129.31,49598900,119.07
2006-01-12,129.08,129.28,128.44,128.80,40509200,118.60
2006-01-13,128.57,128.90,128.20,128.68,44856700,118.49
2006-01-17,128.20,128.42,127.81,128.33,52066600,118.17
2006-01-18,127.58,128.90,127.16,127.82,75067600,117.70
2006-01-19,128.13,128.77,127.81,128.31,81530400,118.15
2006-01-20,128.28,128.31,125.97,125.97,114957800,116.00
2006-01-23,126.21,126.82,126.13,126.42,67017400,116.41
2006-01-24,126.63,127.15,126.42,126.55,53008800,116.53
2006-01-25,127.04,127.18,125.84,126.66,87747700,116.63
2006-01-26,127.25,127.67,126.76,127.36,71294000,117.28
2006-01-27,127.66,128.66,127.45,128.54,65771200,118.36
2006-01-30,128.44,128.81,128.35,128.44,33709600,118.27
2006-01-31,128.32,128.54,127.49,127.50,72937000,117.41
2006-02-01,127.82,128.43,127.72,128.39,63561000,118.23
2006-02-02,128.10,128.14,126.80,126.90,83626900,116.85
2006-02-03,126.58,128.39,126.14,126.27,86040400,116.27
2006-02-06,126.44,126.80,126.17,126.60,45511900,116.58
2006-02-07,126.38,126.66,125.40,125.48,71208100,115.55
2006-02-08,125.85,128.10,125.60,126.62,59422200,116.60
2006-02-09,126.92,127.60,126.37,126.41,62023300,116.40
2006-02-10,126.43,127.13,125.45,126.64,64508700,116.62
2006-02-13,126.60,126.79,125.95,126.41,52308700,116.40
2006-02-14,126.46,128.03,126.21,127.75,90964400,117.64
2006-02-15,127.68,128.32,127.24,128.20,85471300,118.05
2006-02-16,128.34,129.21,128.18,129.16,61017900,118.94
2006-02-17,129.05,129.16,128.58,128.81,40342600,118.61
2006-02-21,129.11,129.40,128.29,128.49,46456300,118.32
2006-02-22,128.77,129.65,128.65,129.27,42326700,119.04
2006-02-23,129.27,129.64,128.28,129.08,43423200,118.86
2006-02-24,129.11,129.48,128.76,129.41,36777400,119.17
2006-02-27,129.40,130.04,129.28,129.46,35858600,119.21
2006-02-28,129.20,129.91,128.13,128.23,74394800,118.08
2006-03-01,128.60,129.49,128.50,129.37,48641600,119.13
2006-03-02,128.90,129.42,128.61,129.36,60642300,119.12
2006-03-03,128.67,130.07,128.65,128.76,73402500,118.57
2006-03-06,129.14,129.18,127.85,128.17,57478400,118.02
2006-03-07,127.86,128.06,127.40,127.97,61780800,117.84
2006-03-08,127.70,128.44,127.18,128.24,66692400,118.09
2006-03-09,128.28,128.68,127.38,127.38,56313600,117.30
2006-03-10,127.71,128.84,127.44,128.59,60490800,118.41
2006-03-13,128.84,129.16,128.53,128.83,45479100,118.63
2006-03-14,128.71,130.23,128.61,130.18,69877300,119.87
2006-03-15,130.15,130.86,129.85,130.76,53398900,120.41
2006-03-16,131.01,131.47,130.84,131.03,65526400,120.66
2006-03-17,130.68,130.90,130.38,130.62,47286800,120.76
2006-03-20,130.64,130.90,130.21,130.41,45538500,120.56
2006-03-21,130.37,130.99,129.45,129.59,87102700,119.81
2006-03-22,129.51,130.51,129.45,130.38,51605700,120.54
2006-03-23,130.26,130.39,129.66,130.11,46704200,120.29
2006-03-24,129.99,130.57,129.74,130.21,43209200,120.38
2006-03-27,130.03,130.28,129.74,130.02,32523000,120.20
2006-03-28,129.93,130.53,129.05,129.22,82079900,119.46
2006-03-29,129.41,130.50,129.29,130.03,61505700,120.21
2006-03-30,130.11,130.98,129.55,129.80,70571700,120.00
2006-03-31,130.02,130.24,129.37,129.83,62925600,120.03
2006-04-03,130.07,130.87,129.49,129.73,61624700,119.94
2006-04-04,129.73,130.73,129.36,130.56,54809300,120.70
2006-04-05,130.61,131.28,130.38,131.01,50607200,121.12
2006-04-06,130.85,131.21,130.19,130.87,57906200,120.99
2006-04-07,131.06,131.40,129.35,129.54,80180900,119.76
2006-04-10,129.74,130.08,129.26,129.74,41496500,119.94
2006-04-11,129.85,130.06,128.25,128.64,72799400,118.93
2006-04-12,128.77,129.13,128.61,128.88,43033700,119.15
2006-04-13,128.59,129.25,128.31,128.71,51051800,118.99
2006-04-17,128.83,129.31,128.02,128.66,64167700,118.95
2006-04-18,128.93,130.94,128.93,130.70,92531800,120.83
2006-04-19,130.75,131.07,130.24,130.95,87269000,121.06
2006-04-20,131.00,131.86,130.60,131.13,86005500,121.23
2006-04-21,131.69,131.79,130.62,131.15,72342600,121.25
2006-04-24,130.89,131.07,130.38,130.91,52546400,121.03
2006-04-25,131.04,131.12,129.92,130.37,84359800,120.53
2006-04-26,130.50,131.14,130.30,130.40,67262400,120.55
2006-04-27,129.90,131.63,129.59,131.03,124478600,121.14
2006-04-28,130.79,131.75,130.71,131.47,55854400,121.54
2006-05-01,131.47,131.80,130.32,130.40,64990300,120.55
2006-05-02,131.01,131.46,130.74,131.38,49063500,121.46
2006-05-03,131.15,131.32,130.45,130.89,60821300,121.01
2006-05-04,131.08,131.62,130.97,131.36,42921400,121.44
2006-05-05,132.05,132.80,131.85,132.52,62588200,122.51
2006-05-08,132.51,132.77,132.36,132.36,30016700,122.37
2006-05-09,132.42,132.77,132.31,132.62,29864000,122.61
2006-05-10,132.41,132.75,131.89,132.55,64378200,122.54
2006-05-11,132.51,132.55,130.52,130.95,80626900,121.06
2006-05-12,130.36,130.72,129.19,129.24,91726500,119.48
2006-05-15,128.79,129.74,128.61,129.50,84029300,119.72
2006-05-16,129.76,130.00,129.01,129.31,62137600,119.55
2006-05-17,128.67,129.10,126.77,126.85,144789500,117.27
2006-05-18,127.35,127.75,126.11,126.21,87906300,116.68
2006-05-19,126.87,127.49,125.80,127.10,124309400,117.50
2006-05-22,126.28,127.17,125.50,126.13,110852800,116.61
2006-05-23,127.18,127.63,125.17,125.17,92006500,115.72
2006-05-24,125.68,126.89,124.76,126.17,168405000,116.64
2006-05-25,126.92,127.73,126.43,127.73,78977900,118.09
2006-05-26,128.01,128.38,127.51,128.38,62989700,118.69
2006-05-30,127.97,128.00,126.05,126.10,72419900,116.58
2006-05-31,126.62,127.51,126.20,127.51,86926200,117.88
2006-06-01,127.38,128.94,127.27,128.73,73721700,119.01
2006-06-02,129.25,129.43,128.32,129.00,91702600,119.26
2006-06-05,128.85,128.86,126.77,127.12,86105100,117.52
2006-06-06,127.21,127.38,125.76,126.81,130498600,117.24
2006-06-07,126.91,127.65,125.79,125.86,108599400,116.36
